timestamp,value_0,value_1,value_2
1766162790850,0.69495004,0.40695003,9.375
1766162790850,0.69705003,0.43095002,9.382951
1766162790850,0.74805003,0.44295,9.346951
1766162790850,0.74100006,0.462,9.33705
1766162790850,0.75495005,0.462,9.30105
1766162790850,0.77595,0.48600003,9.28905
1766162790850,0.762,0.48405004,9.306001
1766162790853,0.786,0.46995002,9.375
1766162790875,0.78795004,0.47400004,9.427951
1766162790875,0.79305005,0.45495003,9.471001
1766162790875,0.75195,0.45795003,9.523951
1766162790875,0.73800004,0.43605003,9.61995
1766162790875,0.67800003,0.40500003,9.696
1766162790875,0.606,0.402,9.769951
1766162790875,0.55395,0.36705002,9.880951
1766162790875,0.51105005,0.35700002,9.948001
1766162790875,0.48000002,0.34005,9.997951
1766162790896,0.48405004,0.31605002,10.065001
1766162790896,0.51495004,0.28305,10.06995
1766162790896,0.56595004,0.261,10.078951
1766162790896,0.59205,0.27105,10.122001
1766162790896,0.58995,0.252,10.180051
1766162790896,0.58695,0.261,10.2300005
1766162790896,0.609,0.25605002,10.2640505
1766162790896,0.62295,0.25905,10.276051
1766162790898,0.67095006,0.29700002,10.25895
1766162790917,0.73305005,0.30705002,10.222951
1766162790917,0.79305005,0.33105,10.185
1766162790917,0.855,0.35505003,10.134001
1766162790917,0.91305006,0.393,10.045951
1766162790917,0.975,0.42195,9.972
1766162790917,0.9990001,0.47895002,9.89505
1766162790917,1.0330501,0.52905005,9.82995
1766162790918,1.03695,0.54405004,9.77295
1766162790920,1.03995,0.56505,9.71805
1766162790940,1.02495,0.58395004,9.660001
1766162790940,1.0009501,0.58695,9.61995
1766162790940,0.9580501,0.57705003,9.57705
1766162790940,0.88695,0.56805,9.547951
1766162790940,0.80295,0.558,9.49995
1766162790940,0.73305005,0.53205,9.5140505
1766162790940,0.68295,0.51000005,9.535951
1766162790940,0.64695,0.47205,9.5449505
1766162790943,0.64500004,0.42405003,9.567
1766162790962,0.68805003,0.393,9.59595
1766162790962,0.71205,0.38295,9.64095
1766162790962,0.71205,0.34005,9.736951
1766162790962,0.69705003,0.33795002,9.79695
1766162790962,0.69705003,0.321,9.8880005
1766162790962,0.69705003,0.30900002,9.933001
1766162790962,0.717,0.30705002,9.984
1766162790964,0.71895003,0.27600002,10.045951
1766162790965,0.75000006,0.27795002,10.078951
1766162790986,0.79995006,0.28500003,10.09395
1766162790986,0.83895004,0.27795002,10.09095
1766162790986,0.87195003,0.27795002,10.098001
1766162790986,0.882,0.28995,10.07205
1766162790986,0.906,0.3,10.054951
1766162790986,0.90795004,0.29700002,10.054951
1766162790986,0.91305006,0.30405003,9.996
1766162790986,0.90105003,0.35205,9.945001
1766162791012,0.91095006,0.37395,9.889951
1766162791012,0.88395005,0.39795002,9.802051
1766162791012,0.88395005,0.44805002,9.72
1766162791012,0.84105,0.47700003,9.648001
1766162791012,0.81705004,0.49305,9.556951
1766162791012,0.75000006,0.53895,9.517051
1766162791012,0.69705003,0.55305004,9.462001
1766162791012,0.65400004,0.56295,9.423
1766162791012,0.59895,0.56505,9.415951
1766162791012,0.55395,0.549,9.426001
1766162791014,0.51495004,0.54105,9.430051
1766162791015,0.51495004,0.51705,9.415951
1766162791017,0.54405004,0.47205,9.39
1766162791020,0.58305,0.45495003,9.342
1766162791023,0.61395,0.43800002,9.330001
1766162791028,0.64995,0.42195,9.330001
1766162791028,0.68100005,0.40500003,9.31305
1766162791030,0.693,0.43800002,9.31305
1766162791056,0.70005006,0.44595003,9.354
1766162791056,0.70005006,0.45000002,9.402
1766162791056,0.70005006,0.46500003,9.45405
1766162791056,0.70500004,0.49305,9.50205
1766162791056,0.72405005,0.48600003,9.559951
1766162791056,0.75705004,0.49095002,9.588
1766162791056,0.80295,0.48600003,9.64605
1766162791056,0.83100003,0.46995002,9.712951
1766162791056,0.90105003,0.47895002,9.77805
1766162791056,0.95400006,0.453,9.84195
1766162791079,1.011,0.42900002,9.871051
1766162791079,1.0570501,0.42900002,9.9210005
1766162791079,1.0830001,0.402,9.93795
1766162791079,1.107,0.37905002,9.9210005
1766162791079,1.0900501,0.39105,9.92805
1766162791079,1.0519501,0.41205,9.924001
1766162791079,1.00605,0.42900002,9.909
1766162791079,0.92700005,0.462,9.924001
1766162791079,0.87900007,0.48105,9.901951
1766162791081,0.83595,0.513,9.901951
1766162791082,0.79095006,0.51495004,9.8880005
1766162791085,0.77205,0.52500004,9.877951
1766162791087,0.75495005,0.522,9.844951
1766162791090,0.74295,0.52695,9.802051
1766162791092,0.717,0.50505,9.76305
1766162791095,0.68100005,0.513,9.79905
1766162791097,0.65400004,0.522,9.80595
1766162791121,0.62100005,0.49605003,9.835051
1766162791121,0.59895,0.49800003,9.81795
1766162791121,0.62100005,0.47700003,9.847051
1766162791121,0.609,0.45000002,9.849001
1766162791121,0.64005005,0.441,9.8539505
1766162791121,0.69000006,0.42900002,9.84195
1766162791122,0.71205,0.42195,9.826051
1766162791122,0.76695,0.39105,9.79395
1766162791122,0.77595,0.37395,9.7560005
1766162791124,0.77895004,0.39105,9.74205
1766162791146,0.76905006,0.37605003,9.711
1766162791146,0.72105,0.37095,9.688951
1766162791146,0.68295,0.36900002,9.675
1766162791146,0.63795,0.381,9.639001
1766162791146,0.55095005,0.39495003,9.579
1766162791146,0.453,0.42195,9.523951
1766162791146,0.36900002,0.45000002,9.45405
1766162791146,0.36495003,0.44595003,9.415951
1766162791146,0.40800002,0.40995002,9.342
1766162791170,0.46800002,0.35895002,9.217051
1766162791170,0.50295,0.32295,9.13605
1766162791170,0.45105,0.273,9.082951
1766162791170,0.34305,0.24195,9.02295
1766162791170,0.15900001,0.21105,8.929951
1766162791170,-0.076950006,0.21105,8.776951
1766162791170,-0.30495003,0.21105,8.628
1766162791170,-0.53205,0.22305001,8.48505
1766162791170,-0.80295,0.24705002,8.391001
1766162791170,-1.1040001,0.26805001,8.35305
1766162791191,-1.42305,0.28995,8.281051
1766162791191,-1.7680501,0.333,8.146951
1766162791191,-2.148,0.43605003,8.01105
1766162791191,-2.469,0.56295,7.9249506
1766162791191,-2.6749501,0.72795004,7.8100505
1766162791191,-2.709,0.90795004,7.7110505
1766162791191,-2.598,1.0390501,7.6039505
1766162791191,-2.67705,0.9289501,8.48205
1766162791193,-1.6980001,-0.042000003,9.49005
1766162791195,0.049050003,-1.0350001,8.896951
1766162791197,0.9580501,-1.3039501,7.8930006
1766162791200,1.69605,-1.50495,6.7230005
1766162791202,1.9710001,-1.6360501,5.51805
1766162791205,2.115,-1.5979501,4.2780004
1766162791208,0.82005006,-0.54,1.39995
1766162791233,0.10095,-0.11400001,0.0139500005
1766162791234,0.058050003,-0.10605001,-0.025950002
1766162791234,0.063,-0.109050006,0.01905
1766162791234,0.07005,-0.10395,0.028050002
1766162791234,0.06795,-0.102000006,0.021000002
1766162791234,0.058050003,-0.10395,-0.006
1766162791234,0.058050003,-0.09,-0.006
1766162791234,0.06105,-0.10395,-0.016050002
1766162791234,0.058050003,-0.11805001,0.016050002
1766162791234,0.064950004,-0.09,-0.0139500005
1766162791235,0.075,-0.11100001,-0.030000001
1766162791257,0.08895,-0.10395,-0.006
1766162791257,0.07305,-0.102000006,0.0019500001
1766162791257,0.051000003,-0.09195001,0.009000001
1766162791257,0.04605,-0.102000006,-0.0019500001
1766162791257,0.076950006,-0.10395,0.0049500004
1766162791257,0.08505,-0.087000005,-0.006
1766162791257,0.063,-0.102000006,0.0139500005
1766162791257,0.075,-0.09900001,-0.006
1766162791284,0.07005,-0.087000005,-0.006
1766162791284,0.07305,-0.078,0.009000001
1766162791284,0.079950005,-0.10605001,0.016050002
1766162791284,0.075,-0.109050006,0.009000001
1766162791284,0.063,-0.11100001,-0.006
1766162791284,0.052950002,-0.09705,0.012
1766162791284,0.05595,-0.102000006,0.021000002
1766162791284,0.063,-0.078,0.021000002
1766162791284,0.063,-0.09900001,0.03795
1766162791284,0.063,-0.09705,0.033
1766162791284,0.064950004,-0.10395,0.028050002
1766162791284,0.043950003,-0.09705,-0.00405
1766162791305,0.063,-0.09195001,0.036000002
1766162791305,0.07305,-0.087000005,0.036000002
1766162791305,0.064950004,-0.10395,0.024
1766162791305,0.058050003,-0.109050006,0.021000002
1766162791305,0.039,-0.087000005,0.025950002
1766162791305,0.06105,-0.08505,0.033
1766162791305,0.063,-0.08505,0.03795
1766162791305,0.063,-0.08505,0.052050002
1766162791307,0.07005,-0.09195001,0.057000004
1766162791310,0.064950004,-0.09,0.055050004
1766162791312,0.064950004,-0.09,0.069000006
1766162791315,0.058050003,-0.08295,0.061950002
1766162791317,0.06795,-0.09705,0.064050004
1766162791339,0.063,-0.10605001,0.057000004
1766162791339,0.064950004,-0.109050006,0.052050002
1766162791339,0.058050003,-0.094950005,0.052050002
1766162791340,0.064950004,-0.08295,0.06705
1766162791340,0.063,-0.078,0.079050004
1766162791340,0.051000003,-0.08505,0.072000004
1766162791340,0.063,-0.10605001,0.052050002
1766162791340,0.063,-0.09900001,0.055050004
1766162791340,0.06795,-0.094950005,0.081
1766162791361,0.064950004,-0.09705,0.060000002
1766162791361,0.06795,-0.102000006,0.072000004
1766162791361,0.058050003,-0.08295,0.081
1766162791361,0.06795,-0.08505,0.08595
1766162791361,0.064950004,-0.087000005,0.079050004
1766162791361,0.058050003,-0.08505,0.072000004
1766162791361,0.06795,-0.09195001,0.079050004
1766162791361,0.043950003,-0.09705,0.069000006
1766162791363,0.063,-0.087000005,0.03795
1766162791364,0.07305,-0.08295,0.061950002
1766162791367,0.06105,-0.079950005,0.049950004
1766162791369,0.05595,-0.078,0.07395
1766162791372,0.063,-0.08505,0.049950004
1766162791374,0.06795,-0.08505,0.060000002
1766162791377,0.051000003,-0.079950005,0.064050004
1766162791379,0.052950002,-0.09195001,0.06705
1766162791382,0.06105,-0.09195001,0.081
1766162791404,0.063,-0.08295,0.097950004
1766162791404,0.06105,-0.07095,0.06705
1766162791404,0.05595,-0.079950005,0.06705
1766162791404,0.07005,-0.08505,0.093
1766162791404,0.06795,-0.078,0.08400001
1766162791404,0.051000003,-0.066,0.10695001
1766162791404,0.064950004,-0.079950005,0.11505
1766162791404,0.076950006,-0.075,0.11895001
1766162791404,0.079950005,-0.07095,0.08595
1766162791427,0.063,-0.075,0.11505
1766162791427,0.06795,-0.08295,0.11505
1766162791427,0.07305,-0.07095,0.10005
1766162791427,0.06105,-0.07305,0.10005
1766162791427,0.07005,-0.06105,0.112050004
1766162791427,0.06795,-0.06105,0.094950005
1766162791427,0.052950002,-0.06795,0.10005
1766162791427,0.06795,-0.07305,0.12900001
1766162791427,0.07005,-0.066,0.12195001
1766162791450,0.08205,-0.063,0.124050006
1766162791450,0.076950006,-0.066,0.13605
1766162791450,0.064950004,-0.07305,0.15795001
1766162791450,0.06795,-0.07305,0.15105
1766162791450,0.076950006,-0.06795,0.16005
1766162791450,0.07005,-0.05595,0.14805001
1766162791450,0.063,-0.05595,0.15105
1766162791450,0.076950006,-0.066,0.16305001
1766162791450,0.07305,-0.063,0.17895001
1766162791452,0.075,-0.08295,0.18405001
1766162791455,0.063,-0.06105,0.18405001
1766162791457,0.06795,-0.054,0.18900001
1766162791460,0.076950006,-0.06795,0.20805001
1766162791462,0.079950005,-0.07095,0.201
1766162791464,0.06105,-0.05595,0.21495001
1766162791467,0.063,-0.06105,0.19605
1766162791469,0.076950006,-0.049050003,0.20595
1766162791472,0.06795,-0.054,0.22005
1766162791482,0.06795,-0.063,0.21795002
1766162791482,0.064950004,-0.051000003,0.19395001
1766162791482,0.06105,-0.039,0.21795002
1766162791482,0.064950004,-0.043950003,0.19095
1766162791484,0.064950004,-0.051000003,0.18900001
1766162791487,0.08505,-0.05595,0.17205001
1766162791489,0.10095,-0.051000003,0.19605
1766162791492,0.08205,-0.066,0.19095
1766162791494,0.051000003,-0.06795,0.20805001
1766162791516,0.076950006,-0.051000003,0.20295002
1766162791516,0.076950006,-0.06105,0.21000001
1766162791516,0.043950003,-0.051000003,0.21495001
1766162791516,0.063,-0.043950003,0.21300001
1766162791516,0.063,-0.06105,0.21495001
1766162791516,0.058050003,-0.058950003,0.19800001
1766162791516,0.06105,-0.054,0.201
1766162791516,0.06105,-0.051000003,0.23205002
1766162791541,0.06105,-0.054,0.23895001
1766162791541,0.075,-0.05595,0.24405001
1766162791541,0.08205,-0.03195,0.25605002
1766162791541,0.063,-0.030000001,0.261
1766162791541,0.087000005,-0.03195,0.27495003
1766162791541,0.08205,-0.025050001,0.29700002
1766162791541,0.07005,-0.022950001,0.30405003
1766162791541,0.06795,-0.025050001,0.30900002
1766162791541,0.06105,-0.027,0.30900002
1766162791541,0.06795,-0.03195,0.33705002
1766162791543,0.07305,-0.03705,0.34695002
1766162791544,0.06105,-0.043950003,0.35205
1766162791547,0.06105,-0.025050001,0.34395
1766162791549,0.07005,-0.018000001,0.354
1766162791552,0.07305,-0.006,0.35205
1766162791554,0.07305,-0.039,0.35205
1766162791557,0.058050003,-0.016050002,0.35895002
1766162791559,0.063,-0.01995,0.37095
1766162791585,0.06795,-0.025050001,0.35895002
1766162791585,0.06795,-0.027,0.34905002
1766162791585,0.07305,-0.027,0.31605002
1766162791585,0.063,-0.027,0.31605002
1766162791585,0.06795,-0.030000001,0.33495003
1766162791585,0.076950006,-0.03195,0.35205
1766162791585,0.063,-0.03195,0.37800002
1766162791585,0.07305,-0.030000001,0.37305
1766162791585,0.05595,-0.027,0.37095
1766162791585,0.05595,-0.01995,0.37305
1766162791606,0.058050003,0.0049500004,0.36405003
1766162791606,0.05595,-0.006,0.37305
1766162791606,0.06795,-0.010950001,0.37995002
1766162791606,0.07005,-0.016050002,0.402
1766162791606,0.063,-0.027,0.41205
1766162791606,0.027,-0.00795,0.40395
1766162791606,0.03705,-0.010950001,0.43995002
1766162791606,0.052950002,-0.00405,0.423
1766162791632,0.063,-0.00795,0.41595003
1766162791632,0.07005,-0.006,0.43305
1766162791632,0.064950004,0.0,0.44505003
1766162791632,0.064950004,0.00705,0.44700003
1766162791632,0.07305,0.0,0.45000002
1766162791632,0.06795,0.01695,0.44700003
1766162791632,0.05595,0.003,0.44700003
1766162791632,0.058050003,0.0049500004,0.49095002
1766162791632,0.06105,-0.00405,0.47595003
1766162791632,0.049050003,-0.00405,0.48600003
1766162791632,0.051000003,0.003,0.48795003
1766162791656,0.043950003,0.0,0.51195
1766162791656,0.039,-0.00405,0.51900005
1766162791656,0.04605,-0.006,0.51405
1766162791656,0.043950003,-0.018000001,0.52395004
1766162791656,0.052950002,-0.022950001,0.44295
1766162791656,0.59895,5.5740004,-13.167001
1766162791656,2.6749501,22.072052,-66.289955
1766162791656,8.12895,35.70705,-78.442955
1766162791656,8.64105,38.52795,-78.442955
1766162791657,10.269,40.599003,-78.442955
1766162791659,9.7240505,32.00595,-78.442955
1766162791680,3.0270002,24.976952,-78.442955
1766162791680,-8.574,-0.09705,57.267002
1766162791680,-26.50695,-23.706001,78.454956
1766162791680,-42.64905,-25.660051,78.454956
1766162791680,-58.639053,-23.385,78.454956
1766162791680,-71.482056,-17.911951,78.454956
1766162791680,-66.828,-25.43205,78.454956
1766162791680,-37.19895,-24.30495,78.454956
1766162791681,-12.10305,-18.577951,78.454956
1766162791684,-1.33395,-14.899951,34.464
1766162791687,0.693,-11.17695,7.8409505
1766162791689,0.90105003,-7.7869506,-4.82805
1766162791692,1.2100501,-5.6010003,-9.45405
1766162791694,1.2720001,-4.22205,-10.816051
1766162791697,1.2580501,-3.15,-10.986
1766162791704,0.66195005,-2.328,-9.945001
1766162791704,0.36195,-1.8060001,-9.328951
1766162791704,0.36,-1.62195,-7.7800503
1766162791707,0.40305,-1.5649501,-6.25995
1766162791709,0.45795003,-1.55505,-5.1730504
1766162791711,0.441,-1.5960001,-4.407
1766162791714,0.372,-1.6650001,-3.7750502
1766162791716,0.28605002,-1.7370001,-3.315
1766162791719,0.11100001,-1.6320001,-2.83395
1766162791721,-0.010050001,-1.4640001,-2.28795
1766162791724,-0.10605001,-1.3279501,-1.8760501
1766162791726,-0.21105,-1.16505,-1.55295
1766162791729,-0.27795002,-1.0020001,-1.2610501
1766162791731,-0.29505002,-0.84195006,-1.0000501
1766162791750,-0.25005,-0.69105005,-0.78705
1766162791750,-0.216,-0.56595004,-0.61005
1766162791750,-0.16605,-0.45405003,-0.46605003
1766162791750,-0.11595,-0.39105,-0.33
1766162791751,-0.09900001,-0.32205,-0.21705002
1766162791751,-0.087000005,-0.26895002,-0.16395001
1766162791751,-0.11100001,-0.21900001,-0.16905001
1766162791751,-0.087000005,-0.21195,-0.14805001
1766162791754,-0.094050005,-0.18795002,-0.08295
1766162791756,-0.08895,-0.16905001,-0.069000006
1766162791759,-0.10095,-0.162,-0.08805001
1766162791761,-0.09195001,-0.12795001,-0.058950003
1766162791764,-0.08400001,-0.12795001,-0.030000001
1766162791789,-0.076950006,-0.11595,-0.03795
1766162791790,-0.07305,-0.09705,-0.07395
1766162791790,-0.06795,-0.079950005,-0.058950003
1766162791790,-0.05595,-0.08505,-0.040050004
1766162791790,-0.063,-0.10605001,-0.049950004
1766162791790,-0.058050003,-0.15,-0.030000001
1766162791790,-0.03195,-0.20505,0.033
1766162791790,0.006,-0.22395001,0.10005
1766162791790,0.025050001,-0.23295002,0.12900001
1766162791790,0.06795,-0.26205,0.165
1766162791817,0.108,-0.312,0.21795002
1766162791817,0.21900001,-0.35805002,0.24900001
1766162791817,0.28995,-0.40095,0.27495003
1766162791817,0.36495003,-0.42495003,0.32295
1766162791817,0.42000002,-0.47295,0.45000002
1766162791817,0.47505003,-0.528,0.60795003
1766162791817,0.549,-0.573,0.72300005
1766162791817,0.64695,-0.63795,0.99105006
1766162791817,0.71895003,-0.70695,1.3120501
1766162791817,0.846,-0.786,1.6489501
1766162791817,0.93705004,-0.837,1.9990501
1766162791845,1.1020501,-0.91800004,2.38695
1766162791845,1.2220501,-1.0879501,2.25495
1766162791845,1.26195,-1.3729501,1.1230501
1766162791845,1.1910001,-1.797,-0.39705002
1766162791845,1.2049501,-2.256,-1.6300501
1766162791845,1.4470501,-2.6800501,-2.90295
1766162791845,1.8390001,-3.1380002,-4.086
1766162791845,2.364,-3.6450002,-4.6320004
1766162791845,3.04095,-4.122,-4.44105
1766162791845,3.8029501,-4.5550504,-3.627
1766162791845,4.47795,-4.8349504,-2.4100502
1766162791847,4.914,-4.9669504,-0.96195006
1766162791870,5.19105,-5.043,0.74895006
1766162791870,5.34705,-5.0340004,3.17895
1766162791870,5.5620003,-5.043,6.7540503
1766162791870,5.74905,-5.0620503,10.168051
1766162791870,5.9599504,-5.175,12.699
1766162791870,6.11595,-5.3430004,15.210001
1766162791870,6.2470503,-5.505,18.049952
1766162791870,6.2590504,-5.6280003,20.893951
1766162791870,6.135,-5.5939503,24.001951
1766162791899,5.88105,-5.4240003,27.65805
1766162791900,5.2369504,-5.14905,31.267952
1766162791900,4.1350503,-4.69395,34.452003
1766162791900,2.52705,-4.1460004,37.09095
1766162791900,0.549,-3.5520003,38.961002
1766162791900,-1.7149501,-2.9940002,39.98505
1766162791900,-3.9420002,-2.5870502,39.820053
1766162791900,-5.9929504,-2.3040001,38.118
1766162791900,-7.5690002,-2.1460502,34.668003
1766162791900,-8.28195,-2.07495,29.611052
1766162791900,-8.31795,-1.9960501,23.875051
1766162791900,-7.9470005,-1.7680501,18.60495
1766162791901,-7.3050003,-1.488,14.454
1766162791925,-6.69705,-1.131,11.439
1766162791925,-6.1150503,-0.753,9.33705
1766162791925,-5.7400503,-0.37500003,7.9800005
1766162791925,-5.4910502,-0.03195,7.1269503
1766162791925,-5.3569503,0.273,6.4690504
1766162791925,-5.24595,0.53205,5.98995
1766162791925,-5.08605,0.73305005,5.6239505
1766162791925,-4.8679504,0.93405,5.4030004
1766162791925,-4.63605,1.0699501,5.274
1766162791957,-4.1520004,1.1880001,5.2429504
1766162791957,-3.45795,1.22595,5.2770004
1766162791957,-2.661,1.2600001,5.4030004
1766162791957,-1.81095,1.24995,5.5260005
1766162791957,-1.03005,1.2360001,5.64795
1766162791957,-0.37905002,1.2600001,5.7169504
1766162791957,0.11805001,1.31505,5.7169504
1766162791957,0.46995002,1.3960501,5.63805
1766162791957,0.717,1.4989501,5.4679503
1766162791957,0.85995007,1.5640501,5.262
1766162791957,0.92700005,1.64505,5.0010004
1766162791957,1.0210501,1.6810501,4.8240004
1766162791957,1.092,1.7260501,4.7449503
1766162791959,1.21905,1.7310001,4.8
1766162791988,1.3920001,1.72395,5.1139503
1766162791988,1.5880501,1.6330501,5.5729504
1766162791988,1.794,1.5469501,6.1579504
1766162791988,2.01195,1.4250001,6.81405
1766162791988,2.2440002,1.26705,7.5199504
1766162791988,2.4120002,1.05795,8.18505
1766162791988,2.53905,0.81705004,8.887051
1766162791988,2.53905,0.53895,9.63195
1766162791988,2.4739501,0.24195,10.36695
1766162791988,2.2680001,-0.054,11.089951
1766162791988,1.9860001,-0.37905002,11.791051
1766162791988,1.60695,-0.64995,12.35595
1766162792016,1.21905,-0.88695,12.79905
1766162792016,0.81195,-1.0690501,13.069951
1766162792016,0.43395,-1.21695,13.218
1766162792016,0.07005,-1.30095,13.192051
1766162792016,-0.264,-1.3440001,13.09395
1766162792016,-0.59205,-1.3560001,12.883051
1766162792016,-0.855,-1.35105,12.556951
1766162792017,-1.1689501,-1.2919501,12.102
1766162792017,-1.4299501,-1.2199501,11.535001
1766162792017,-1.6789501,-1.08105,10.957951
1766162792017,-1.863,-0.89205,10.39305
1766162792043,-1.9969501,-0.66405004,9.873
1766162792043,-2.01405,-0.423,9.483001
1766162792043,-1.9279501,-0.17400001,9.174001
1766162792043,-1.7050501,0.072000004,8.97105
1766162792043,-1.38495,0.31395,8.905951
1766162792043,-1.0129501,0.522,8.896951
1766162792043,-0.69705003,0.69900006,8.905951
1766162792043,-0.39600003,0.84795004,8.929951
1766162792043,-0.13695,0.93405,8.98995
1766162792043,0.11100001,0.96795005,8.97795
1766162792043,0.31395,0.96300006,8.997001
1766162792072,0.46005002,0.93405,9.00405
1766162792072,0.59895,0.83805007,9.01095
1766162792072,0.68100005,0.73305005,9.021001
1766162792072,0.71400005,0.60795003,9.031051
1766162792072,0.73095006,0.44595003,9.085951
1766162792072,0.71400005,0.273,9.165
1766162792072,0.64995,0.06705,9.32295
1766162792072,0.58695,-0.11805001,9.5140505
1766162792072,0.44595003,-0.312,9.7560005
1766162792072,0.31695002,-0.49395,10.00695
1766162792072,0.17805001,-0.61905,10.24005
1766162792091,0.03195,-0.70500004,10.441051
1766162792091,-0.09195001,-0.75105006,10.55805
1766162792091,-0.22095,-0.74100006,10.627951
1766162792091,-0.34995002,-0.68295,10.660951
1766162792091,-0.453,-0.61200005,10.618051
1766162792091,-0.55605,-0.50205004,10.528951
1766162792091,-0.633,-0.37005,10.386001
1766162792091,-0.693,-0.22395001,10.206
1766162792117,-0.70695,-0.043950003,10.015051
1766162792117,-0.71205,0.109950006,9.802051
1766162792117,-0.69000006,0.252,9.61995
1766162792117,-0.62805,0.38295,9.46605
1766162792117,-0.52500004,0.47895002,9.361051
1766162792117,-0.381,0.50805,9.282001
1766162792117,-0.21900001,0.52500004,9.253051
1766162792117,-0.079950005,0.49800003,9.24405
1766162792117,0.051000003,0.47700003,9.250951
1766162792117,0.15405001,0.42600003,9.294001
1766162792119,0.23295002,0.34500003,9.34395
1766162792136,0.28305,0.25905,9.430051
1766162792136,0.31395,0.18195,9.531
1766162792136,0.32895002,0.052950002,9.639001
1766162792136,0.29505002,-0.063,9.736951
1766162792136,0.252,-0.16605,9.826051
1766162792136,0.16605,-0.26895002,9.89295
1766162792136,0.051000003,-0.34395,9.96405
1766162792161,-0.07005,-0.40305,10.033951
1766162792161,-0.17505,-0.42705002,10.054951
1766162792161,-0.264,-0.432,10.12005
1766162792161,-0.31695002,-0.411,10.134001
1766162792161,-0.36195,-0.351,10.13895
1766162792161,-0.36705002,-0.27600002,10.12695
1766162792161,-0.37905002,-0.18300001,10.078951
1766162792161,-0.384,-0.075,10.021951
1766162792161,-0.39795002,0.043050002,9.93795
1766162792161,-0.381,0.15795001,9.8539505
1766162792181,-0.35700002,0.24195,9.76605
1766162792181,-0.32895002,0.32295,9.66495
1766162792181,-0.26895002,0.381,9.568951
1766162792181,-0.21405001,0.38295,9.4810505
1766162792181,-0.15195,0.37905002,9.42105
1766162792181,-0.063,0.34305,9.385051
1766162792181,-0.003,0.28305,9.387
1766162792181,0.052950002,0.22305001,9.43305
1766162792208,0.10605001,0.13695,9.45195
1766162792208,0.123,0.043050002,9.52095
1766162792208,0.132,-0.042000003,9.60795
1766162792208,0.123,-0.13800001,9.72
1766162792208,0.08205,-0.19305001,9.837001
1766162792208,0.01995,-0.24795002,9.912001
1766162792208,-0.03705,-0.28095,9.997951
1766162792208,-0.09900001,-0.28605002,10.08405
1766162792208,-0.19005,-0.291,10.11795
1766162792208,-0.25005,-0.27405003,10.122001
1766162792208,-0.30195,-0.22905001,10.137
1766162792228,-0.33600003,-0.17400001,10.078951
1766162792228,-0.32895002,-0.11805001,10.03905
1766162792229,-0.333,-0.051000003,9.972
1766162792229,-0.31395,0.015000001,9.865951
1766162792229,-0.29505002,0.08400001,9.768001
1766162792229,-0.25905,0.15300001,9.670051
1766162792229,-0.216,0.201,9.636001
1766162792229,-0.16305001,0.252,9.555
1766162792259,-0.147,0.273,9.48795
1766162792259,-0.10605001,0.27105,9.46395
1766162792259,-0.06795,0.25395,9.462001
1766162792259,-0.049050003,0.20895001,9.459001
1766162792259,-0.00795,0.16995001,9.5140505
1766162792259,0.0010500001,0.112950005,9.555
1766162792259,0.015000001,0.048,9.61005
1766162792259,0.034050003,-0.03705,9.691051
1766162792259,0.01995,-0.11400001,9.78495
1766162792259,-0.010050001,-0.18105,9.859051
1766162792259,-0.025050001,-0.20205002,9.924001
1766162792259,-0.058050003,-0.23595001,9.984
1766162792276,-0.112950005,-0.24105,10.02705
1766162792276,-0.17805001,-0.24105,10.045951
1766162792276,-0.21900001,-0.21705002,10.06995
1766162792276,-0.26595002,-0.16605,10.077001
1766162792276,-0.29295,-0.10605001,9.996
1766162792276,-0.30705002,-0.054,9.945001
1766162792276,-0.29295,0.012,9.859051
1766162792279,-0.27105,0.07005,9.79695
1766162792310,-0.23805001,0.11505,9.71805
1766162792310,-0.20895001,0.14400001,9.65295
1766162792310,-0.16095,0.18495001,9.588
1766162792310,-0.12495001,0.19395001,9.529051
1766162792310,-0.08400001,0.20895001,9.523951
1766162792310,-0.058050003,0.201,9.50205
1766162792310,-0.043950003,0.16095,9.526051
1766162792310,-0.039,0.13905,9.571951
1766162792310,-0.04605,0.097950004,9.591001
1766162792310,-0.05595,0.043050002,9.672001
1766162792310,-0.06795,0.0049500004,9.732
1766162792310,-0.04605,-0.051000003,9.79395
1766162792330,-0.07005,-0.102000006,9.859051
1766162792330,-0.10395,-0.13995,9.909
1766162792330,-0.094050005,-0.162,9.94995
1766162792330,-0.120000005,-0.18795002,9.97605
1766162792330,-0.16095,-0.18495001,10.00695
1766162792330,-0.16305001,-0.15405001,10.003051
1766162792330,-0.18495001,-0.126,9.97395
1766162792330,-0.192,-0.11595,9.945001
1766162792331,-0.22605,-0.039,9.873
1766162792358,-0.22800002,0.00705,9.81795
1766162792358,-0.23505001,0.055050004,9.75105
1766162792358,-0.23295002,0.11805001,9.706051
1766162792358,-0.19695,0.14400001,9.663
1766162792358,-0.171,0.15105,9.615001
1766162792358,-0.14400001,0.17295001,9.574051
1766162792358,-0.11595,0.17505,9.555
1766162792358,-0.06795,0.156,9.591001
1766162792358,-0.06105,0.12705001,9.591001
1766162792358,-0.052950002,0.109950006,9.627001
1766162792358,-0.034050003,0.060000002,9.691051
1766162792377,-0.025050001,0.015000001,9.727051
1766162792377,-0.04605,-0.01305,9.77505
